Date,Open,Close
2018-02-25,839.458984,844.809998
2018-02-26,845.278015,869.315002
2018-02-27,870.36499,878.265015
2018-02-28,877.934021,855.198975
2018-03-01,856.012024,872.200012
2018-03-02,871.763977,856.853027
2018-03-03,856.710999,857.224976
2018-03-04,856.185974,866.677979
2018-03-05,866.846008,853.684021
2018-03-06,853.817017,816.950989
2018-03-07,816.270996,752.830994
2018-03-08,752.570007,704.596008
2018-03-09,702.197021,728.916016
2018-03-10,730.159973,686.890015
2018-03-11,685.312012,723.338989
2018-03-12,724.406006,699.830994
2018-03-13,698.153015,690.827026
2018-03-14,691.218994,614.291016
2018-03-15,614.838989,611.304016
2018-03-16,611.778015,601.666016
2018-03-17,601.677979,552.778992
2018-03-18,551.640015,538.643982
2018-03-19,546.625977,556.726013
2018-03-20,556.721985,557.174988
2018-03-21,559.099976,561.731995
2018-03-22,562.103027,539.702026
2018-03-23,539.864014,539.619019
2018-03-24,542.572021,526.439026
2018-03-25,522.703003,524.286987
2018-03-26,524.286987,489.950989
2018-03-27,489.589996,450.115997
2018-03-28,450.290985,446.278992
2018-03-29,448.075012,385.967987
2018-03-30,385.904999,394.644989
2018-03-31,395.003998,396.457001
2018-04-01,397.253998,379.606995
2018-04-02,379.699005,386.424988
2018-04-03,387.312012,416.893005
2018-04-04,416.484985,380.542999
2018-04-05,379.946991,383.231995
2018-04-06,382.730988,370.285004
2018-04-07,370.380005,385.313995
2018-04-08,385.743011,400.507996
2018-04-09,400.856995,398.526001
2018-04-10,399.411011,414.243011
2018-04-11,415.023987,430.540009
2018-04-12,430.161011,492.94101
2018-04-13,493.160004,492.734985
2018-04-14,492.579987,501.477997
2018-04-15,502.880005,531.702026
2018-04-16,532.073975,511.147003
2018-04-17,511.144989,502.894012
2018-04-18,503.30899,524.789001
2018-04-19,524.038025,567.888977
2018-04-20,567.989014,615.718018
2018-04-21,616.004028,605.39502
2018-04-22,606.119019,621.859985
2018-04-23,621.198975,642.547974
2018-04-24,643.39801,708.15802
2018-04-25,707.062012,615.416016
2018-04-26,618.078979,662.809021
2018-04-27,662.109009,647.031982
2018-04-28,644.645996,683.677979
2018-04-29,683.911987,688.880981
2018-04-30,689.760986,669.924011
2018-05-01,670.463013,673.612976
2018-05-02,674.075012,687.148987
2018-05-03,686.591003,779.54303
2018-05-04,776.775024,785.624023
2018-05-05,784.583008,816.119995
2018-05-06,816.088013,792.310974
2018-05-07,793.338989,753.724976
2018-05-08,755.008972,752.856995
2018-05-09,752.901978,752.275024
2018-05-10,752.578979,727.276978
2018-05-11,727.013,679.585999
2018-05-12,679.877014,686.047974
2018-05-13,687.174988,733.495972
2018-05-14,732.732971,730.549011
2018-05-15,731.143005,708.870972
2018-05-16,708.086975,707.049988
2018-05-17,708.718018,672.656982
2018-05-18,672.10199,694.367004
2018-05-19,695.072021,696.530029
2018-05-20,697.922974,715.369019
2018-05-21,717.192993,699.221985
2018-05-22,700.177979,647.741028
2018-05-23,646.669983,583.585022
2018-05-24,584.536011,601.755005
2018-05-25,602.140015,586.734009
2018-05-26,587.426025,587.280029
2018-05-27,588.52002,572.66803
2018-05-28,573.044983,516.036011
2018-05-29,516.14801,565.388
2018-05-30,566.830017,559.590027
2018-05-31,558.497009,577.64502
2018-06-01,578.671997,580.04303
2018-06-02,580.429016,591.807983
2018-06-03,591.258972,618.328979
2018-06-04,619.437012,592.984985
2018-06-05,593.406006,609.302979
2018-06-06,610.262024,607.124023
2018-06-07,607.687012,605.187012
2018-06-08,605.442993,601.077026
2018-06-09,600.905029,597.562012
2018-06-10,594.344971,526.479004
2018-06-11,524.856995,533.283997
2018-06-12,532.710022,496.842987
2018-06-13,498.018005,477.493988
2018-06-14,478.381012,519.742004
2018-06-15,520.47998,491.003998
2018-06-16,490.414001,499.641998
2018-06-17,499.459991,500.447998
2018-06-18,499.382996,518.890991
2018-06-19,519.02301,537.95697
2018-06-20,538.505981,536.268005
2018-06-21,536.447021,527.367004
2018-06-22,527.19397,465.816986
2018-06-23,466.273987,474.519989
2018-06-24,474.768005,457.671997
2018-06-25,455.936005,460.309998
2018-06-26,460.733002,432.772003
2018-06-27,432.243988,442.36499
2018-06-28,442.290009,422.36499
2018-06-29,422.587006,436.009003
2018-06-30,436.209015,455.179993
2018-07-01,455.242004,453.917999
2018-07-02,453.824005,475.346985
2018-07-03,475.385986,464.195007
2018-07-04,464.151001,467.317993
2018-07-05,467.286987,474.411987
2018-07-06,474.356995,474.011993
2018-07-07,474.057007,491.660004
2018-07-08,492.067993,489.118988
2018-07-09,488.877991,476.682007
2018-07-10,476.161987,434.424011
2018-07-11,434.515015,446.518005
2018-07-12,446.502014,430.074005
2018-07-13,430.740997,434.027008
2018-07-14,434.510986,436.085999
2018-07-15,435.882996,449.850006
2018-07-16,450.424988,480.65799
2018-07-17,480.076996,501.002014
2018-07-18,500.838013,480.513
2018-07-19,480.627991,469.618988
2018-07-20,469.307007,450.697998
2018-07-21,450.678986,462.436005
2018-07-22,462.437988,459.657013
2018-07-23,459.438995,450.852997
2018-07-24,451.135986,479.372986
2018-07-25,479.906006,472.493011
2018-07-26,472.330994,464.036987
2018-07-27,464.009003,469.665985
2018-07-28,469.678009,466.89801
2018-07-29,466.915009,466.665009
2018-07-30,466.826996,457.080994
2018-07-31,457.244995,433.867004
2018-08-01,433.868988,420.747009
2018-08-02,420.806,412.621002
2018-08-03,412.566986,418.261993
2018-08-04,418.237,407.252014
2018-08-05,407.346008,410.515991
2018-08-06,410.566986,406.65799
2018-08-07,406.800995,380.214996
2018-08-08,379.891998,356.613007
2018-08-09,356.971008,365.588013
2018-08-10,365.776001,334.175995
2018-08-11,334.264008,322.112
2018-08-12,320.822998,319.570007
2018-08-13,320.209991,286.494995
2018-08-14,286.36499,278.932007
2018-08-15,280.386993,282.364014
2018-08-16,282.740997,288.04599
2018-08-17,287.683014,315.729004
2018-08-18,316.790985,295.812012
2018-08-19,295.670013,300.834015
2018-08-20,301.381012,274.315002
2018-08-21,273.330994,281.944
2018-08-22,281.967987,271.341003
2018-08-23,271.747986,277.104004
2018-08-24,278.110992,282.96701
2018-08-25,283.281006,279.645996
2018-08-26,279.524994,275.196991
2018-08-27,275.350006,285.602997
2018-08-28,286.648987,296.498993
2018-08-29,296.162994,289.312012
2018-08-30,289.752991,284.105011
2018-08-31,284.119995,283.003998
2018-09-01,283.496002,295.341003
2018-09-02,295.453003,294.371002
2018-09-03,295.181,289.259003
2018-09-04,289.296997,285.722992
2018-09-05,286.045013,232.330994
2018-09-06,231.647995,230.214996
2018-09-07,229.535004,217.203003
2018-09-08,217.912003,197.951004
2018-09-09,198.384995,196.923996
2018-09-10,197.850998,197.078995
2018-09-11,198.177002,185.065994
2018-09-12,185.423004,183.330994
2018-09-13,183.679001,211.354004
2018-09-14,212.669006,211.748993
2018-09-15,209.813995,223.074005
2018-09-16,222.802994,220.589005
2018-09-17,221.582001,197.875
2018-09-18,197.095001,209.975006
2018-09-19,209.472,209.968994
2018-09-20,210.287994,224.591003
2018-09-21,225.251007,246.584
2018-09-22,247.337006,240.479996
2018-09-23,240.992004,244.330002
2018-09-24,244.843994,228.729996
2018-09-25,228.326996,218.505005
2018-09-26,218.647003,215.847
2018-09-27,215.440002,228.494003
2018-09-28,229.041,222.401993
2018-09-29,221.705002,231.634995
2018-09-30,231.328995,232.848007
2018-10-01,233.220001,230.768005
2018-10-02,231.100006,227.181
2018-10-03,226.406998,220.488998
2018-10-04,220.445999,222.218002
2018-10-05,222.266998,227.600998
2018-10-06,227.552002,225.119995
2018-10-07,225.434998,226.119003
2018-10-08,226.509003,229.255005
2018-10-09,229.710007,227.981995
2018-10-10,227.615005,225.768997
2018-10-11,225.610001,189.498993
2018-10-12,188.707001,196.727005
2018-10-13,196.363998,199.841003
2018-10-14,199.690994,195.714996
2018-10-15,195.270004,209.703995
2018-10-16,209.628006,210.119995
2018-10-17,210.216995,207.082993
2018-10-18,207.404007,203.352005
2018-10-19,203.257004,203.727005
2018-10-20,203.514999,205.429993
2018-10-21,205.389999,205.141998
2018-10-22,205.173996,204.044006
2018-10-23,204.016006,204.335999
2018-10-24,204.126999,203.852005
2018-10-25,203.867996,202.718994
2018-10-26,202.335999,203.328995
2018-10-27,203.356003,204.210007
2018-10-28,204.509995,205.365997
2018-10-29,205.173996,197.246994
2018-10-30,197.203003,197.556
2018-10-31,197.649002,197.380997
2018-11-01,197.537003,198.871994
2018-11-02,198.981995,200.634995
2018-11-03,200.740005,200.186005
2018-11-04,200.158005,207.485992
2018-11-05,207.100006,209.091003
2018-11-06,209.473999,218.451996
2018-11-07,218.899002,217.182999
2018-11-08,217.326996,212.231003
2018-11-09,211.987,210.074005
2018-11-10,209.975006,212.533005
2018-11-11,212.479004,211.339996
2018-11-12,211.513,210.417999
2018-11-13,210.149002,206.826004
2018-11-14,206.533997,181.397003
2018-11-15,181.899002,180.806
2018-11-16,180.865005,175.177002
2018-11-17,175.360001,174.001007
2018-11-18,174.175003,177.067001
2018-11-19,177.179001,149.175003
2018-11-20,148.811005,130.339005
2018-11-21,131.141998,136.701004
2018-11-22,136.811005,126.706001
2018-11-23,126.418999,123.295998
2018-11-24,123.304001,113.494003
2018-11-25,113.125999,116.449997
2018-11-26,116.343002,108.334999
2018-11-27,107.913002,110.010002
2018-11-28,110.197998,122.438004
2018-11-29,122.72155,117.542648
2018-11-30,117.728096,113.171417
2018-12-01,113.397758,118.635559
2018-12-02,118.26815,116.388901
2018-12-03,116.378761,108.925018
2018-12-04,108.803162,110.214188
2018-12-05,110.335518,102.475555
2018-12-06,102.450592,91.761055
2018-12-07,91.649834,93.294563
2018-12-08,93.41008,92.159637
2018-12-09,92.035431,95.142059
2018-12-10,94.992172,91.685654
2018-12-11,91.578934,88.945305
2018-12-12,88.610703,90.5933
2018-12-13,90.655228,86.539314
2018-12-14,86.630356,84.308296
2018-12-15,84.279694,84.440811
2018-12-16,84.469406,85.2621
2018-12-17,85.382111,95.133827
2018-12-18,95.10804,101.112457
2018-12-19,101.683846,101.268578
2018-12-20,101.090439,116.216873
2018-12-21,115.835403,109.496231
2018-12-22,109.45594,116.759499
2018-12-23,117.273895,130.765259
2018-12-24,130.641663,140.238007
2018-12-25,140.997589,129.844345
2018-12-26,129.888824,131.865631
2018-12-27,131.923584,116.575912
2018-12-28,116.898201,137.647018
2018-12-29,138.468781,138.018341
2018-12-30,137.627457,139.859451
2018-12-31,140.031067,133.368256
2019-01-01,133.418152,140.819412
2019-01-02,141.519516,155.047684
2019-01-03,155.196045,149.13501
2019-01-04,148.912888,154.58194
2019-01-05,154.337418,155.638596
2019-01-06,155.80423,157.746201
2019-01-07,157.809494,151.699219
2019-01-08,151.967545,150.359634
2019-01-09,150.554688,150.803116
2019-01-10,150.843506,128.625183
2019-01-11,127.813965,127.548325
2019-01-12,127.528084,125.96653
2019-01-13,125.907227,116.897804
2019-01-14,116.979095,129.068726
2019-01-15,129.172684,122.032715
2019-01-16,121.809242,123.547066
2019-01-17,123.57354,123.74192
2019-01-18,123.654655,121.010262
2019-01-19,121.614426,124.51902
2019-01-20,124.632401,119.474831
2019-01-21,119.636459,117.157852
2019-01-22,117.110756,118.747551
2019-01-23,118.713814,117.452606
2019-01-24,117.462784,117.362885
2019-01-25,117.594955,116.378342
2019-01-26,116.373528,116.488739
2019-01-27,116.510315,113.405289
2019-01-28,113.285233,106.589973
2019-01-29,106.721954,105.598213
2019-01-30,105.407204,108.907539
2019-01-31,108.900772,107.061012
2019-02-01,107.147682,107.609787
2019-02-02,107.466415,110.43026
2019-02-03,110.490318,107.492668
2019-02-04,107.625824,107.821602
2019-02-05,107.628166,107.44352
2019-02-06,107.569305,104.919289
2019-02-07,104.835777,104.535301
2019-02-08,104.64505,119.267746
2019-02-09,119.214111,119.430885
2019-02-10,119.408966,124.806488
2019-02-11,124.871536,121.298393
2019-02-12,121.178574,122.572289
2019-02-13,122.544289,122.553604
2019-02-14,122.416985,121.390205
2019-02-15,121.453697,122.100388
2019-02-16,122.396454,123.260216
2019-02-17,123.182083,133.598877
2019-02-18,133.032547,146.098373
2019-02-19,146.398819,145.346191
2019-02-20,145.172729,149.554337
2019-02-21,149.352325,146.130844
2019-02-22,146.073257,149.092453
2019-02-23,148.67662,158.795425
2019-02-24,158.902405,135.852661
2019-02-25,135.499725,139.822861
2019-02-26,139.646088,138.089676
2019-02-27,138.029572,136.125961
2019-02-28,136.283081,136.746246
2019-03-01,136.836243,136.443619
2019-03-02,136.350082,134.206955
2019-03-03,134.786118,132.24942
2019-03-04,132.157883,127.774124
2019-03-05,127.792953,137.822388
2019-03-06,137.95874,138.789352
2019-03-07,138.942383,138.0345
2019-03-08,138.311356,135.127075
2019-03-09,134.887558,137.965332
2019-03-10,138.180496,136.758682
2019-03-11,136.849533,133.83403
2019-03-12,134.012848,134.442886
2019-03-13,134.611771,133.263077
2019-03-14,133.203903,133.711594
2019-03-15,133.567154,137.691788
2019-03-16,137.911957,142.398178
2019-03-17,142.238297,140.000549
2019-03-18,140.104858,139.374603
2019-03-19,139.254013,140.519196
2019-03-20,140.484711,140.686356
2019-03-21,140.478485,136.636063
2019-03-22,136.562256,137.181442
2019-03-23,137.039871,138.239868
2019-03-24,138.315353,136.986923
2019-03-25,137.08136,135.031021
2019-03-26,135.054321,135.460358
2019-03-27,135.454361,140.988159
2019-03-28,141.005844,139.416473
2019-03-29,139.343201,142.497421
2019-03-30,142.359146,142.092682
2019-03-31,142.139221,141.514099
2019-04-01,141.465485,141.830322
2019-04-02,141.839523,163.961746
2019-04-03,164.008636,161.458801
2019-04-04,161.431763,158.052536
2019-04-05,158.020004,165.514847
2019-04-06,165.511246,165.947205
2019-04-07,165.977249,174.531647
2019-04-08,174.449677,180.25882
2019-04-09,180.222122,176.114578
2019-04-10,176.067841,177.337479
2019-04-11,177.342758,165.497025
2019-04-12,165.335205,164.736328
2019-04-13,164.622849,164.513351
2019-04-14,164.476089,167.838516
2019-04-15,167.897476,161.574173
2019-04-16,161.52655,167.623444
2019-04-17,167.553696,166.95076
2019-04-18,166.913208,173.814026
2019-04-19,173.787888,173.708435
2019-04-20,173.718811,173.751266
2019-04-21,173.715408,170.046524
2019-04-22,170.017487,171.874664
2019-04-23,172.007217,171.4478
2019-04-24,171.349533,165.826096
2019-04-25,165.914734,154.459396
2019-04-26,154.579437,156.347092
2019-04-27,156.270859,158.434937
2019-04-28,158.499771,157.295074
2019-04-29,157.291061,155.201996
2019-04-30,155.172775,162.166031
2019-05-01,162.186554,160.818344
2019-05-02,160.853577,162.122787
2019-05-03,162.075165,167.952408
2019-05-04,167.887222,164.026581
2019-05-05,164.015259,163.450699
2019-05-06,163.337982,172.653214
2019-05-07,172.427277,169.79866
2019-05-08,169.904205,170.948166
2019-05-09,170.951874,170.289307
2019-05-10,170.312973,173.142746
2019-05-11,173.139313,194.304337
2019-05-12,194.163025,187.325317
2019-05-13,187.417923,196.846283
2019-05-14,196.738281,217.148575
2019-05-15,217.010117,247.153061
2019-05-16,246.941956,264.01001
2019-05-17,263.848358,243.764587
2019-05-18,243.911301,234.59523
2019-05-19,234.449463,261.292206
2019-05-20,261.267487,251.86441
2019-05-21,251.647842,255.215881
2019-05-22,254.995316,244.698914
2019-05-23,244.665115,245.965668
2019-05-24,245.987091,249.484985
2019-05-25,249.694046,251.759872
2019-05-26,251.724792,267.069641
2019-05-27,267.141876,272.86264
2019-05-28,272.590485,271.768707
2019-05-29,271.779053,269.455688
2019-05-30,269.55188,255.858948
2019-05-31,256.015259,268.113556
2019-06-01,268.43335,265.391266
2019-06-02,265.512726,270.225525
2019-06-03,270.088562,252.607925
2019-06-04,252.511642,241.338791
2019-06-05,241.49704,247.05101
2019-06-06,246.925247,249.474335
2019-06-07,249.335281,250.930359
2019-06-08,251.249313,245.738098
2019-06-09,245.540482,233.0867
2019-06-10,232.830139,247.520126
2019-06-11,247.862122,245.78183
2019-06-12,245.925491,260.90329
2019-06-13,260.913513,256.168793
2019-06-14,256.179657,264.087463
2019-06-15,263.934143,269.019318
2019-06-16,268.901154,269.223206
2019-06-17,269.090576,274.351105
2019-06-18,274.320251,265.051849
2019-06-19,265.056854,269.431793
2019-06-20,269.407867,271.695007
2019-06-21,271.743103,294.910278
2019-06-22,295.115082,309.38031
2019-06-23,309.416687,307.827789
2019-06-24,307.722137,310.424683
2019-06-25,310.678619,318.126312
2019-06-26,317.992584,336.753174
2019-06-27,336.9599,294.267639
2019-06-28,294.143036,311.226105
2019-06-29,311.284424,320.058899
2019-06-30,319.584045,290.695984
2019-07-01,290.268494,293.641113
2019-07-02,293.537262,291.596436
2019-07-03,291.764618,303.099976
2019-07-04,303.025085,284.523224
2019-07-05,284.38092,287.997528
2019-07-06,287.893829,287.547119
2019-07-07,287.603607,305.700562
2019-07-08,305.734772,313.251404
2019-07-09,313.325165,308.881012
2019-07-10,308.851288,290.002319
2019-07-11,289.945984,268.704041
2019-07-12,268.692261,276.276703
2019-07-13,276.289124,269.458801
2019-07-14,269.281616,227.578064
2019-07-15,227.965057,229.776001
2019-07-16,229.748657,199.188675
2019-07-17,199.066788,211.48497
2019-07-18,211.444611,226.566162
2019-07-19,226.6577,221.33342
2019-07-20,221.412659,229.119217
2019-07-21,229.167694,225.630768
2019-07-22,225.698654,217.560013
2019-07-23,217.568466,212.728516
2019-07-24,212.553818,217.046371
2019-07-25,216.969116,219.617996
2019-07-26,219.628128,219.629608
2019-07-27,219.61763,207.40831
2019-07-28,207.413773,211.186554
2019-07-29,211.123657,211.268051
2019-07-30,211.339203,210.522598
2019-07-31,210.492416,218.654144
2019-08-01,218.554596,217.808441
2019-08-02,217.88446,217.871567
2019-08-03,217.895554,222.490341
2019-08-04,222.580811,222.669724
2019-08-05,222.650879,234.215027
2019-08-06,234.24559,226.020645
2019-08-07,225.925293,226.391006
2019-08-08,226.518478,220.941864
2019-08-09,220.908646,210.488907
2019-08-10,210.530167,206.733536
2019-08-11,206.732239,216.092865
2019-08-12,216.055908,211.288071
2019-08-13,211.342697,208.709045
2019-08-14,208.603989,186.607742
2019-08-15,186.683502,188.50206
2019-08-16,188.644257,185.440079
2019-08-17,185.531662,185.687683
2019-08-18,185.841095,194.49353
2019-08-19,194.55603,203.091934
2019-08-20,202.813141,196.565414
2019-08-21,196.621689,186.891632
2019-08-22,186.941238,191.332916
2019-08-23,191.106873,194.706207
2019-08-24,194.671631,191.289566
2019-08-25,191.234787,186.842392
2019-08-26,186.73555,188.929382
2019-08-27,188.950058,187.516663
2019-08-28,187.495499,173.889969
2019-08-29,173.958694,169.516739
2019-08-30,169.489288,168.834869
2019-08-31,168.887894,172.469788
2019-09-01,172.458405,171.629425
2019-09-02,171.697601,178.347351
2019-09-03,178.357758,179.499329
2019-09-04,179.491989,175.992889
2019-09-05,175.966278,174.217133
2019-09-06,174.172226,169.956177
2019-09-07,169.955276,178.262619
2019-09-08,178.282593,181.35553
2019-09-09,181.362488,181.14946
2019-09-10,181.212845,179.78717
2019-09-11,179.839493,178.725494
2019-09-12,178.803772,181.016098
2019-09-13,180.975586,181.109726
2019-09-14,181.321579,188.105515
2019-09-15,188.068436,189.789124
2019-09-16,189.689331,197.113174
2019-09-17,197.114761,208.608749
2019-09-18,208.050598,211.393036
2019-09-19,211.247238,221.280853
2019-09-20,221.069626,218.050049
2019-09-21,217.897385,215.516205
2019-09-22,215.486557,211.54538
2019-09-23,211.713211,201.92131
2019-09-24,201.842087,168.110733
2019-09-25,168.133575,170.8927
2019-09-26,170.756912,166.727127
2019-09-27,166.651703,174.710999
2019-09-28,174.680832,174.572891
2019-09-29,174.612747,170.503479
2019-09-30,170.461349,179.872208
2019-10-01,180.209122,177.340424
2019-10-02,177.22406,180.71051
2019-10-03,180.703705,175.199341
2019-10-04,175.238434,176.985001
2019-10-05,176.94632,176.351517
2019-10-06,176.36438,173.059143
2019-10-07,172.940338,181.18634
2019-10-08,181.113358,182.021561
2019-10-09,182.036301,193.293259
2019-10-10,193.191071,191.659668
2019-10-11,191.801071,182.569687
2019-10-12,182.534027,180.826645
2019-10-13,180.861313,182.07515
2019-10-14,182.028473,186.960907
2019-10-15,186.977051,181.406067
2019-10-16,181.343735,176.013504
2019-10-17,175.906891,178.028351
2019-10-18,177.988556,173.621338
2019-10-19,173.649445,172.913025
2019-10-20,172.974762,175.534378
2019-10-21,175.52475,174.92099
2019-10-22,174.90506,172.300858
2019-10-23,172.262802,162.402786
2019-10-24,162.514114,162.168549
2019-10-25,162.189713,181.523209
2019-10-26,181.667068,179.83548
2019-10-27,179.932632,184.242218
2019-10-28,184.397507,182.662811
2019-10-29,182.67038,190.342575
2019-10-30,190.336395,184.692169
2019-10-31,184.797623,183.966919
2019-11-01,183.803696,183.969894
2019-11-02,184.018158,183.92572
2019-11-03,183.994827,182.425018
2019-11-04,182.319031,186.355194
2019-11-05,186.309311,189.304169
2019-11-06,189.113495,191.593842
2019-11-07,191.504303,187.976547
2019-11-08,187.924271,184.211472
2019-11-09,184.311722,185.028717
2019-11-10,184.943359,189.47728
2019-11-11,189.50293,185.489639
2019-11-12,185.564835,186.843414
2019-11-13,186.942444,188.258743
2019-11-14,188.272507,185.999634
2019-11-15,186.058167,180.521179
2019-11-16,180.4991,183.348358
2019-11-17,183.35083,185.119232
2019-11-18,185.041458,180.559601
2019-11-19,180.502457,177.455551
2019-11-20,177.415283,175.698349
2019-11-21,175.673599,161.462723
2019-11-22,161.50589,150.268173
2019-11-23,150.212219,153.417786
2019-11-24,153.430527,142.834702
2019-11-25,142.697006,146.476532
2019-11-26,146.404312,148.965073
2019-11-27,148.39682,153.010559
2019-11-28,153.069244,151.717575
2019-11-29,151.7686,155.304153
2019-11-30,155.286407,152.539688
2019-12-01,152.491928,151.18573
2019-12-02,151.175476,149.059158
2019-12-03,149.058243,147.956421
2019-12-04,147.918381,146.747742
2019-12-05,146.686493,149.248993
2019-12-06,149.396484,149.194443
2019-12-07,149.197601,148.768158
2019-12-08,148.743683,151.264725
2019-12-09,151.224396,148.225174
2019-12-10,148.179855,146.267044
2019-12-11,146.320648,143.608002
2019-12-12,143.615662,145.604004
2019-12-13,145.655685,144.944748
2019-12-14,144.953415,142.869232
2019-12-15,142.86499,143.11499
2019-12-16,143.139526,133.614029
2019-12-17,133.647186,122.603889
2019-12-18,122.656837,133.092194
2019-12-19,133.05278,129.321136
2019-12-20,129.384369,129.066055
2019-12-21,129.095963,128.130951
2019-12-22,128.098129,132.372513
2019-12-23,132.306992,128.61409
2019-12-24,128.629257,129.063889
2019-12-25,129.068497,126.454636
2019-12-26,126.486328,126.361221
2019-12-27,126.368797,127.214607
2019-12-28,127.213013,128.322708
2019-12-29,128.266876,134.75798
2019-12-30,134.796524,132.633484
2019-12-31,132.612274,129.610855
2020-01-01,129.630661,130.802002
2020-01-02,130.820038,127.410179
2020-01-03,127.411263,134.171707
2020-01-04,134.168518,135.069366
2020-01-05,135.072098,136.276779
2020-01-06,136.305542,144.304153
2020-01-07,144.311996,143.543991
2020-01-08,143.487823,141.258133
2020-01-09,141.155777,138.979202
2020-01-10,138.967041,143.963776
2020-01-11,143.409103,142.927109
2020-01-12,143.032547,145.873932
2020-01-13,146.220139,144.226593
2020-01-14,144.251053,165.955353
2020-01-15,165.734619,166.230682
2020-01-16,166.332825,164.391006
2020-01-17,164.48938,170.779953
2020-01-18,170.747726,175.365677
2020-01-19,175.46759,166.969849
2020-01-20,166.904129,167.120514
2020-01-21,167.060471,169.697159
2020-01-22,169.608536,168.294159
2020-01-23,168.2957,162.928558
2020-01-24,162.899368,163.051178
2020-01-25,163.067291,161.283936
2020-01-26,161.176819,168.077103
2020-01-27,168.00885,170.930893
2020-01-28,170.884857,176.370316
2020-01-29,176.347885,175.050339
2020-01-30,174.917709,184.690475
2020-01-31,184.736908,180.160172
2020-02-01,180.11377,183.67395
2020-02-02,183.532501,188.617538
2020-02-03,188.607407,189.865067
2020-02-04,189.861725,189.250595
2020-02-05,189.299103,204.23024
2020-02-06,204.1297,212.339081
2020-02-07,212.315887,222.726059
