Date,Open,Close
2018-04-26,144.699005,153.679001
2018-04-27,153.444,145.904999
2018-04-28,145.742004,152.296005
2018-04-29,152.164993,153.630997
2018-04-30,153.647003,148.477005
2018-05-01,148.343994,148.488007
2018-05-02,148.445007,151.576996
2018-05-03,151.858994,161.459
2018-05-04,160.468994,168.787994
2018-05-05,168.350006,177.761993
2018-05-06,178.020996,171.800003
2018-05-07,171.759003,164.878998
2018-05-08,164.830002,159.617004
2018-05-09,159.617004,157.054993
2018-05-10,157.151001,149.869003
2018-05-11,149.445007,137.117004
2018-05-12,137.257004,141.882004
2018-05-13,141.798004,144.587997
2018-05-14,144.623993,147.714005
2018-05-15,147.488007,139.880005
2018-05-16,139.649994,139.268005
2018-05-17,139.559006,132.772995
2018-05-18,132.703995,136.057007
2018-05-19,135.964996,135.320007
2018-05-20,135.272003,139.697998
2018-05-21,139.643997,134.509003
2018-05-22,134.259995,128.675995
2018-05-23,128.807999,119.314003
2018-05-24,119.195,122.612999
2018-05-25,122.558998,119.442001
2018-05-26,119.349998,118.277
2018-05-27,118.503998,117.991997
2018-05-28,117.93,111.598
2018-05-29,111.844002,119.568001
2018-05-30,119.540001,117.532997
2018-05-31,117.318001,118.073997
2018-06-01,118.028,119.915001
2018-06-02,119.828003,123.306999
2018-06-03,123.285004,125.5
2018-06-04,125.210999,119.903
2018-06-05,119.896004,121.700996
2018-06-06,121.888,121.182999
2018-06-07,121.338997,121.426003
2018-06-08,121.515999,120.084
2018-06-09,120.108002,117.740997
2018-06-10,117.561996,107.043999
2018-06-11,106.541,107.515999
2018-06-12,107.428001,100.751999
2018-06-13,100.799004,94.0756
2018-06-14,93.993698,101.153999
2018-06-15,101.114998,96.676003
